StopName,ArrivalTime,DepartureTime
A.K Bari Road,21:31:00,21:31:20
Bar Council,21:32:10,21:32:30
NUST Metro Station,21:33:50,21:34:10
Mehrabad,21:40:20,21:40:40
G-11 Markaz,21:42:35,21:42:55
Institute of Modern Studies,21:44:31,21:44:51
G-10/G-11,21:45:41,21:46:01
Tanki Stop,21:48:28,21:48:48
PHA Flats,21:49:28,21:49:48
G-10 Markaz,21:50:28,21:50:48
College Morh,21:52:38,21:52:58
Police Flats,21:55:13,21:55:33
G-9 Markaz,21:57:59,21:58:19
Karachi Company,22:00:24,22:00:44
G-9/4,22:01:34,22:01:54
Chaman Metro Station,22:03:32,22:03:52
Development Park,22:05:25,22:05:45
G-8 Markaz,22:07:28,22:07:48
Dental Hospital,22:08:44,22:09:04
NORI Hospital,22:11:57,22:12:17
Children Hospital,22:14:28,22:14:48
PIMS Hospital,22:17:20,22:17:20
Police Foundation Metro Station,21:40:00,21:40:00
A.K Bari Road,21:41:00,21:41:20
Bar Council,21:42:10,21:42:30
NUST Metro Station,21:43:50,21:44:10
Mehrabad,21:50:20,21:50:40
G-11 Markaz,21:52:35,21:52:55
Institute of Modern Studies,21:54:31,21:54:51
G-10/G-11,21:55:41,21:56:01
Tanki Stop,21:58:28,21:58:48
PHA Flats,21:59:28,21:59:48
G-10 Markaz,22:00:28,22:00:48
College Morh,22:02:38,22:02:58
Police Flats,22:05:13,22:05:33
G-9 Markaz,22:07:59,22:08:19
Karachi Company,22:10:24,22:10:44
G-9/4,22:11:34,22:11:54
Chaman Metro Station,22:13:32,22:13:52
Development Park,22:15:25,22:15:45
G-8 Markaz,22:17:28,22:17:48
Dental Hospital,22:18:44,22:19:04
NORI Hospital,22:21:57,22:22:17
Children Hospital,22:24:28,22:24:48
PIMS Hospital,22:27:20,22:27:20
Police Foundation Metro Station,21:50:00,21:50:00
A.K Bari Road,21:51:00,21:51:20
Bar Council,21:52:10,21:52:30
NUST Metro Station,21:53:50,21:54:10
Mehrabad,22:00:20,22:00:40
G-11 Markaz,22:02:35,22:02:55
Institute of Modern Studies,22:04:31,22:04:51
G-10/G-11,22:05:41,22:06:01
Tanki Stop,22:08:28,22:08:48
PHA Flats,22:09:28,22:09:48
G-10 Markaz,22:10:28,22:10:48
College Morh,22:12:38,22:12:58
Police Flats,22:15:13,22:15:33
G-9 Markaz,22:17:59,22:18:19
Karachi Company,22:20:24,22:20:44
G-9/4,22:21:34,22:21:54
Chaman Metro Station,22:23:32,22:23:52
Development Park,22:25:25,22:25:45
G-8 Markaz,22:27:28,22:27:48
Dental Hospital,22:28:44,22:29:04
NORI Hospital,22:31:57,22:32:17
Children Hospital,22:34:28,22:34:48
PIMS Hospital,22:37:20,22:37:20
