StopName,ArrivalTime,DepartureTime
IESCO D-12,21:07:50,21:08:10
D-12 Service Road,21:10:20,21:10:40
E-11/2 / FECHS / Islamabad International Hospite,21:13:10,21:13:30
Multy Stop/Islamabad Gardens,21:16:20,21:16:40
NPF Housing Society,21:18:10,21:18:30
Khayaban e Iqbal,21:21:00,21:21:20
Sumbal Road,21:23:35,21:23:55
G10/G11,21:26:25,21:26:45
Sunday Bazar,21:29:25,21:29:45
G-10 Metro Station,21:30:55,21:31:15
Police Foundation,21:33:35,21:33:55
Nust Metro Station,21:37:15,21:37:15
D-12,21:10:00,21:10:00
D-12 Markaz,21:11:10,21:11:30
IESCO D-12,21:12:50,21:13:10
D-12 Service Road,21:15:20,21:15:40
E-11/2 / FECHS / Islamabad International Hospite,21:18:10,21:18:30
Multy Stop/Islamabad Gardens,21:21:20,21:21:40
NPF Housing Society,21:23:10,21:23:30
Khayaban e Iqbal,21:26:00,21:26:20
Sumbal Road,21:28:35,21:28:55
G10/G11,21:31:25,21:31:45
Sunday Bazar,21:34:25,21:34:45
G-10 Metro Station,21:35:55,21:36:15
Police Foundation,21:38:35,21:38:55
Nust Metro Station,21:42:15,21:42:15
D-12,21:15:00,21:15:00
D-12 Markaz,21:16:10,21:16:30
IESCO D-12,21:17:50,21:18:10
D-12 Service Road,21:20:20,21:20:40
E-11/2 / FECHS / Islamabad International Hospite,21:23:10,21:23:30
Multy Stop/Islamabad Gardens,21:26:20,21:26:40
NPF Housing Society,21:28:10,21:28:30
Khayaban e Iqbal,21:31:00,21:31:20
Sumbal Road,21:33:35,21:33:55
G10/G11,21:36:25,21:36:45
Sunday Bazar,21:39:25,21:39:45
G-10 Metro Station,21:40:55,21:41:15
Police Foundation,21:43:35,21:43:55
Nust Metro Station,21:47:15,21:47:15
D-12,21:20:00,21:20:00
D-12 Markaz,21:21:10,21:21:30
IESCO D-12,21:22:50,21:23:10
D-12 Service Road,21:25:20,21:25:40
E-11/2 / FECHS / Islamabad International Hospite,21:28:10,21:28:30
Multy Stop/Islamabad Gardens,21:31:20,21:31:40
NPF Housing Society,21:33:10,21:33:30
Khayaban e Iqbal,21:36:00,21:36:20
Sumbal Road,21:38:35,21:38:55
G10/G11,21:41:25,21:41:45
Sunday Bazar,21:44:25,21:44:45
G-10 Metro Station,21:45:55,21:46:15
Police Foundation,21:48:35,21:48:55
Nust Metro Station,21:52:15,21:52:15
D-12,21:25:00,21:25:00
D-12 Markaz,21:26:10,21:26:30
IESCO D-12,21:27:50,21:28:10
D-12 Service Road,21:30:20,21:30:40
E-11/2 / FECHS / Islamabad International Hospite,21:33:10,21:33:30
Multy Stop/Islamabad Gardens,21:36:20,21:36:40
NPF Housing Society,21:38:10,21:38:30
Khayaban e Iqbal,21:41:00,21:41:20
Sumbal Road,21:43:35,21:43:55
G10/G11,21:46:25,21:46:45
Sunday Bazar,21:49:25,21:49:45
G-10 Metro Station,21:50:55,21:51:15
Police Foundation,21:53:35,21:53:55
Nust Metro Station,21:57:15,21:57:15
D-12,21:30:00,21:30:00
D-12 Markaz,21:31:10,21:31:30
IESCO D-12,21:32:50,21:33:10
D-12 Service Road,21:35:20,21:35:40
E-11/2 / FECHS / Islamabad International Hospite,21:38:10,21:38:30
Multy Stop/Islamabad Gardens,21:41:20,21:41:40
NPF Housing Society,21:43:10,21:43:30
Khayaban e Iqbal,21:46:00,21:46:20
Sumbal Road,21:48:35,21:48:55
G10/G11,21:51:25,21:51:45
Sunday Bazar,21:54:25,21:54:45
G-10 Metro Station,21:55:55,21:56:15
Police Foundation,21:58:35,21:58:55
Nust Metro Station,22:02:15,22:02:15
D-12,21:35:00,21:35:00
D-12 Markaz,21:36:10,21:36:30
IESCO D-12,21:37:50,21:38:10
D-12 Service Road,21:40:20,21:40:40
E-11/2 / FECHS / Islamabad International Hospite,21:43:10,21:43:30
Multy Stop/Islamabad Gardens,21:46:20,21:46:40
NPF Housing Society,21:48:10,21:48:30
Khayaban e Iqbal,21:51:00,21:51:20
Sumbal Road,21:53:35,21:53:55
G10/G11,21:56:25,21:56:45
Sunday Bazar,21:59:25,21:59:45
G-10 Metro Station,22:00:55,22:01:15
Police Foundation,22:03:35,22:03:55
Nust Metro Station,22:07:15,22:07:15
D-12,21:40:00,21:40:00
D-12 Markaz,21:41:10,21:41:30
IESCO D-12,21:42:50,21:43:10
D-12 Service Road,21:45:20,21:45:40
E-11/2 / FECHS / Islamabad International Hospite,21:48:10,21:48:30
Multy Stop/Islamabad Gardens,21:51:20,21:51:40
NPF Housing Society,21:53:10,21:53:30
Khayaban e Iqbal,21:56:00,21:56:20
Sumbal Road,21:58:35,21:58:55
G10/G11,22:01:25,22:01:45
Sunday Bazar,22:04:25,22:04:45
G-10 Metro Station,22:05:55,22:06:15
Police Foundation,22:08:35,22:08:55
Nust Metro Station,22:12:15,22:12:15
D-12,21:45:00,21:45:00
D-12 Markaz,21:46:10,21:46:30
IESCO D-12,21:47:50,21:48:10
D-12 Service Road,21:50:20,21:50:40
E-11/2 / FECHS / Islamabad International Hospite,21:53:10,21:53:30
Multy Stop/Islamabad Gardens,21:56:20,21:56:40
NPF Housing Society,21:58:10,21:58:30
Khayaban e Iqbal,22:01:00,22:01:20
Sumbal Road,22:03:35,22:03:55
G10/G11,22:06:25,22:06:45
Sunday Bazar,22:09:25,22:09:45
G-10 Metro Station,22:10:55,22:11:15
Police Foundation,22:13:35,22:13:55
Nust Metro Station,22:17:15,22:17:15
D-12,21:50:00,21:50:00
D-12 Markaz,21:51:10,21:51:30
IESCO D-12,21:52:50,21:53:10
D-12 Service Road,21:55:20,21:55:40
E-11/2 / FECHS / Islamabad International Hospite,21:58:10,21:58:30
Multy Stop/Islamabad Gardens,22:01:20,22:01:40
NPF Housing Society,22:03:10,22:03:30
Khayaban e Iqbal,22:06:00,22:06:20
Sumbal Road,22:08:35,22:08:55
G10/G11,22:11:25,22:11:45
Sunday Bazar,22:14:25,22:14:45
G-10 Metro Station,22:15:55,22:16:15
Police Foundation,22:18:35,22:18:55
Nust Metro Station,22:22:15,22:22:15
D-12,21:55:00,21:55:00
D-12 Markaz,21:56:10,21:56:30
IESCO D-12,21:57:50,21:58:10
D-12 Service Road,22:00:20,22:00:40
E-11/2 / FECHS / Islamabad International Hospite,22:03:10,22:03:30
Multy Stop/Islamabad Gardens,22:06:20,22:06:40
NPF Housing Society,22:08:10,22:08:30
Khayaban e Iqbal,22:11:00,22:11:20
Sumbal Road,22:13:35,22:13:55
G10/G11,22:16:25,22:16:45
Sunday Bazar,22:19:25,22:19:45
G-10 Metro Station,22:20:55,22:21:15
Police Foundation,22:23:35,22:23:55
Nust Metro Station,22:27:15,22:27:15
D-12,22:00:00,22:00:00
D-12 Markaz,22:01:10,22:01:30
IESCO D-12,22:02:50,22:03:10
D-12 Service Road,22:05:20,22:05:40
E-11/2 / FECHS / Islamabad International Hospite,22:08:10,22:08:30
Multy Stop/Islamabad Gardens,22:11:20,22:11:40
NPF Housing Society,22:13:10,22:13:30
Khayaban e Iqbal,22:16:00,22:16:20
Sumbal Road,22:18:35,22:18:55
G10/G11,22:21:25,22:21:45
Sunday Bazar,22:24:25,22:24:45
G-10 Metro Station,22:25:55,22:26:15
Police Foundation,22:28:35,22:28:55
Nust Metro Station,22:32:15,22:32:15
